UTARIH;FONKODU;FONADI;YONTIPI;YONTURU;TOPLAMDEGER;PIYASAFIYAT;DOLASIMDAKIPAYSAYISI;YATIRIMCISAYISI;HS;TR;BP;OZ;KB;KD;YM;HZ;DG
03.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30571086.07;0.048561;629544689.515;29082;33.81;0;7.93;0;35.69;0;0;0;22.57
03.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23274448.29;0.038237;608692658.883;28153;0;57.29;0;0;23.97;0;0;0;18.74
03.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;21743876.14;0.011861;1833260002.477;10580;28.67;4.65;0;8.2;46.41;0;1;0;11.07
06.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14749529.95;0.012301;1199011249.847;11717;0;0.61;0;0;84.85;0;0;0;11.8
06.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22494202.12;0.076419;294352300.594;19534;90.29;0;9.71;0;0;0;0;0;0
06.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30567149.25;0.048583;629178854.563;29074;32.99;0;6.58;0;37.04;0;0;0;23.39
06.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23360860.65;0.038264;610524458.878;28336;0;57.44;0;0;23.89;0;0;0;18.67
06.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;21905675.37;0.011854;1847987093.114;10582;28.45;5.5;0;8.15;45.9;0;1;0;11
07.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14712278.37;0.012277;1198391804.195;11706;0;0.52;0;0;85.01;0;0;0;11.75
07.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22764506.83;0.077283;294558940.858;19535;91.04;0;8.96;0;0;0;0;0;0
07.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30677309.88;0.048734;629479490.272;29071;34.55;0;6.38;0;36.18;0;0;0;22.89
07.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23399572.83;0.038276;611340492.184;28438;0;57.48;0;0;23.86;0;0;0;18.66
07.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;21964052.53;0.011889;1847360374.421;10582;28.45;6.39;0;8.04;45.27;0;0.99;0;10.86
08.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14686955.27;0.012272;1196812720.088;11693;0;0.43;0;0;85.36;0;0;0;11.54
08.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22723850.56;0.077228;294243378.247;19524;87.45;3.88;8.67;0;0;0;0;0;0
08.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30647678.18;0.04871;629182503.647;29060;33.48;0;8.32;0;35.67;0;0;0;22.53
08.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23315300.22;0.038287;608963569.254;28185;0;57.32;0;0;23.96;0;0;0;18.72
08.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22031653.22;0.011875;1855362495.169;10592;27.12;6.43;0;7.69;47.43;0;0.95;0;10.38
09.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14665988.74;0.012271;1195157437.007;11675;0;0.69;0;0;85.17;0;0;0;11.48
09.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22419715.69;0.076311;293795026.495;19515;91.52;0;8.48;0;0;0;0;0;0
09.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30487540.53;0.048533;628179525.75;29044;33.78;0;6.41;0;36.67;0;0;0;23.14
09.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23250414.95;0.038298;607084877.678;28127;0;57.49;0;0;23.72;0;0;0;18.79
09.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22162739.06;0.011845;1871084482.501;10575;27.83;5.34;0;7.99;47.07;0;0.98;0;10.79
10.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14601181.87;0.012233;1193621333.586;11659;0;0.5;0;0;85;0;0;0;11.77
10.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22307993.58;0.075974;293625632.871;19515;88.63;4.52;6.85;0;0;0;0;0;0
10.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30448726.83;0.048483;628028336.942;29043;33.68;0;6.65;0;36.58;0;0;0;23.09
10.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23259661.79;0.038304;607239729.796;28109;0;57.5;0;0;23.71;0;0;0;18.79
10.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22159634.81;0.011821;1874527367.878;10576;27.05;5.81;0;8.05;47.24;0;0.99;0;10.86
13.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14627630.18;0.012255;1193613162.171;11656;0;0.49;0;0;84.93;0;0;0;11.84
13.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22428231.33;0.076451;293365918.865;19510;87.94;4.42;7.64;0;0;0;0;0;0
13.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30457553.52;0.048585;626891915.619;29034;33.73;0;6.83;0;36.43;0;0;0;23.01
13.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23395873.93;0.03833;610379604.577;28328;0;57.74;0;0;23.57;0;0;0;18.69
13.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22392495.31;0.011855;1888914409.362;10576;27.02;6.4;0;7.98;46.86;0;0.98;0;10.76
14.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14624523.21;0.012268;1192104144.363;11645;0;0.37;0;0;85.04;0;0;0;11.85
14.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22324626.29;0.07604;293592399.754;19508;87.74;4.5;7.76;0;0;0;0;0;0
14.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30378377.27;0.04844;627136822.089;29031;33.69;0;6.65;0;36.57;0;0;0;23.09
14.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23371490.95;0.038337;609625169.564;28290;0;57.69;0;0;23.6;0;0;0;18.71
14.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22456679.65;0.011852;1894776236.181;10573;26.64;7.51;0;7.89;46.35;0;0.97;0;10.64
15.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14595611.7;0.012255;1190998885.015;11633;0;0.36;0;0;85.02;0;0;0;11.87
15.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22219302.14;0.075719;293445863.096;19500;88.43;4.53;7.04;0;0;0;0;0;0
15.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30289139.15;0.048382;626044536.611;29020;34.11;0;6.7;0;36.27;0;0;0;22.92
15.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23273038.18;0.038346;606928119.298;28113;0;57.51;0;0;23.69;0;0;0;18.8
15.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22505502.15;0.011841;1900564530.177;10580;26.56;7.73;0;7.88;46.23;0;0.97;0;10.63
16.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14597390.95;0.01227;1189682404.864;11623;0;0.23;0;0;85.14;0;0;0;11.88
16.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22288484.11;0.075945;293481352.397;19495;87.39;4.41;8.2;0;0;0;0;0;0
16.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30325172.79;0.048458;625799623.744;29015;34.66;0;6.21;0;36.23;0;0;0;22.9
16.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23236774.88;0.038359;605770232.9;28086;0;57.41;0;0;23.75;0;0;0;18.84
16.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22559261.92;0.011857;1902588688.75;10578;26.6;7.9;0;7.87;46.06;0;0.97;0;10.6
17.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14644420.66;0.012316;1189047639.514;11612;0;0.04;0;0;85.38;0;0;0;11.84
17.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22382968.45;0.076457;292751524.366;19485;88.47;4.26;7.27;0;0;0;0;0;0
17.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30321860.47;0.048603;623861721.117;29001;36.24;0;5.36;0;35.77;0;0;0;22.63
17.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23226933.01;0.038367;605380472.443;28067;0;57.39;0;0;23.76;0;0;0;18.85
17.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22659548.47;0.011889;1905885031.265;10577;26.66;8.02;0;7.83;45.98;0;0.96;0;10.55
20.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14646719.97;0.012343;1186606915.143;11595;0;0.5;0;0;84.9;0;0;0;11.85
20.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22399069.28;0.076548;292616206.943;19483;89.52;4.28;6.2;0;0;0;0;0;0
20.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30290815.2;0.048599;623278523.76;28998;36.76;0;4.6;0;35.93;0;0;0;22.71
20.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23281701.88;0.038394;606390806.806;28195;0;57.48;0;0;23.71;0;0;0;18.81
20.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22771691.43;0.011892;1914856862.846;10578;26.49;6.22;0;7.77;48.1;0;0.95;0;10.47
21.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14646171.31;0.012352;1185734744.842;11590;0;0.43;0;0;84.96;0;0;0;11.86
21.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22495546.7;0.076934;292398907.182;19479;92.4;0;7.6;0;0;0;0;0;0
21.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30361537.42;0.048726;623111166.11;28994;36.66;0;6.21;0;33.71;0;0;0;23.42
21.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23296213.99;0.038403;606621565.092;28208;0;57.5;0;0;23.7;0;0;0;18.8
21.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22847159.6;0.011922;1916453421.588;10578;26.59;6.16;0;7.76;48.09;0;0.95;0;10.45
22.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14655227.41;0.012364;1185291429.766;11580;0;0.57;0;0;84.83;0;0;0;11.85
22.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22397743.67;0.076689;292059758.614;19472;92.81;0;7.19;0;0;0;0;0;0
22.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30314913.13;0.048669;622882858.805;28987;36.18;0;5.74;0;34.31;0;0;0;23.77
22.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23311475.06;0.038413;606856802.542;28119;0;57.51;0;0;23.69;0;0;0;18.8
22.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22952756.07;0.011914;1926475544.228;10589;26.32;6.74;0;7.72;47.88;0;0.94;0;10.4
23.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14659338.55;0.012381;1184050194.371;11572;0;0.57;0;0;84.83;0;0;0;11.85
23.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22237395.52;0.076207;291804022.205;19467;88;4.66;7.34;0;0;0;0;0;0
23.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30256424.42;0.048586;622737566.358;28977;34.07;0;5.6;0;36.33;0;0;0;24
23.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23327280.08;0.038423;607120135.703;28081;0;57.52;0;0;23.68;0;0;0;18.8
23.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;22991635;0.011901;1931835676.12;10601;26.1;7.1;0;7.71;47.76;0;0.94;0;10.39
24.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14682361.75;0.012413;1182811221.743;11565;0;0.47;0;0;84.94;0;0;0;11.84
24.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22278215.17;0.076292;292010729.334;19470;86.56;4.58;8.86;0;0;0;0;0;0
24.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30287580.82;0.048697;621953615.292;28971;33.89;0;6.36;0;36;0;0;0;23.75
24.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23248382.56;0.038435;604879488.936;28024;0;57.38;0;0;23.77;0;0;0;18.85
24.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23136796.05;0.01191;1942642091.88;10604;25.91;7.22;0;8.08;47.54;0;0.93;0;10.32
27.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14665753.44;0.012419;1180910687.002;11555;0;0.27;0;0;85.11;0;0;0;11.86
27.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22489696.02;0.07702;291998780.003;19468;84.83;6.66;8.51;0;0;0;0;0;0
27.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30456084.81;0.048987;621714497.385;28968;33.58;0;8.19;0;35.07;0;0;0;23.16
27.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23312623.74;0.03847;605988025.379;28164;0;57.43;0;0;23.73;0;0;0;18.84
27.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23241007.12;0.011938;1946742227.523;10602;25.99;7.37;0;8.05;47.38;0;0.93;0;10.28
28.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14687891.3;0.012442;1180487316.613;11550;0;0.25;0;0;84.95;0;0;0;12.01
28.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22304172.43;0.076444;291769810.39;19465;84.63;6.71;8.66;0;0;0;0;0;0
28.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30314147.96;0.048797;621227459.104;28963;33.32;0;8.23;0;35.2;0;0;0;23.25
28.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23415507.34;0.038482;608482523.372;28319;0;57.61;0;0;23.64;0;0;0;18.75
28.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23269550.75;0.011926;1951116118.789;10599;25.78;7.58;0;8.04;47.4;0;0.93;0;10.27
29.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14632380.43;0.012404;1179662560.023;11542;0;0.18;0;0;85.16;0;0;0;11.9
29.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22380265.78;0.076764;291545934.543;19462;84.73;6.68;8.59;0;0;0;0;0;0
29.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30358493.22;0.048848;621486462.009;28959;33.33;0;8.23;0;35.21;0;0;0;23.23
29.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23277847.61;0.038492;604751936.609;27999;0;57.36;0;0;23.78;0;0;0;18.86
29.03.2017 00:00:00;AEE;ALLIANZ HAYAT VE EMEKLILIK A.Ş. DİNAMİK DEĞİŞKEN EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23413973.21;0.011932;1962258601.226;10617;26.58;5.14;0;8.26;48.52;0;0.95;0;10.55
30.03.2017 00:00:00;AEY;AEGON EMEKLILIK VE HAYAT A.Ş. KATKI EMEKLİLİK YATIRIM FONU;Devlet Katkısı Fonu           ;Devlet Katkısı Fonu;14567956.31;0.012362;1178433776.087;11531;0;0.69;0;0;84.59;0;0;0;11.95
30.03.2017 00:00:00;ANS;AEGON EMEKLİLİK VE HAYAT  A.Ş. HİSSE SENEDİ EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Hisse Senedi Fonu;22196409.15;0.076188;291337446.995;19454;84.78;6.75;8.47;0;0;0;0;0;0
30.03.2017 00:00:00;ANE;AEGON EMEKLİLİK VE HAYAT A.Ş. KARMA EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;Karma Fon;30236239.84;0.04872;620609512.213;28947;33.17;0;8.17;0;35.34;0;0;0;23.32
30.03.2017 00:00:00;ANK;AEGON EMEKLİLİK VE HAYAT A.Ş. PARA PİYASASI EMEKLİLİK YATIRIM FONU;Emeklilik Yatırım Fonu        ;;23279480.98;0.038499;604684124.187;28034;0;57.34;0;0;23.78;0;0;0;18.88
